,step,type,Montant,Clt_Origine,AncienSold_Orig,NewSold_Orig,Clt_Destinataire,AncienSold_Dest,NewSold_Dest,Fraude,isFlaggedFraud,type_num,Type_Ori,Type_Des
3525778,259,CASH_OUT,218316.74,C696289983,29940.0,0.0,C491764586,4302796.33,4521113.07,0,0,1,C,C
3912213,284,PAYMENT,179.78,C48536281,0.0,0.0,M1704285560,0.0,0.0,0,0,3,C,M
718507,37,CASH_OUT,171289.81,C1610296062,0.0,0.0,C1935735129,3840401.9,3983946.58,0,0,1,C,C
1989617,179,CASH_OUT,405560.64,C1202337609,530.0,0.0,C1333428848,758154.79,1163715.43,0,0,1,C,C
1129453,131,CASH_IN,155569.21,C1458102906,18076094.31,18231663.52,C104852629,499780.65,344211.44,0,0,0,C,C
4709369,332,CASH_OUT,42410.04,C1237817374,0.0,0.0,C1409517213,954674.13,1599252.69,0,0,1,C,C
4264970,307,CASH_OUT,3941.25,C1051377828,0.0,0.0,C554187779,62962.84,66904.08,0,0,1,C,C
380236,17,CASH_IN,123243.26,C2145004846,21480.0,144723.26,C1202529427,0.0,0.0,0,0,0,C,C
1231776,133,CASH_OUT,392138.37,C1431832889,21876.0,0.0,C865209896,466571.08,858709.45,0,0,1,C,C
717404,37,PAYMENT,36984.32,C1854616940,9582.0,0.0,M1898988032,0.0,0.0,0,0,3,C,M
1412269,139,PAYMENT,7556.42,C1650711699,14675.0,7118.58,M1639082854,0.0,0.0,0,0,3,C,M
6164190,550,PAYMENT,4181.48,C432613522,0.0,0.0,M301635030,0.0,0.0,0,0,3,C,M
4562141,327,PAYMENT,37391.73,C2013914196,0.0,0.0,M1000117123,0.0,0.0,0,0,3,C,M
781536,39,CASH_OUT,240989.93,C1803673168,72.0,0.0,C355762691,0.0,240989.93,0,0,1,C,C
6146042,546,CASH_OUT,468121.75,C724293245,0.0,0.0,C1079235552,611140.31,1079262.06,0,0,1,C,C
2325620,188,TRANSFER,354121.9,C922399862,0.0,0.0,C1354489574,385176.12,739298.02,0,0,4,C,C
996289,45,PAYMENT,4221.71,C244092075,181671.71,177450.0,M2096560489,0.0,0.0,0,0,3,C,M
3178331,239,PAYMENT,64.72,C1891002083,388259.0,388194.28,M269874607,0.0,0.0,0,0,3,C,M
6330642,690,TRANSFER,204342.98,C52808595,24233.0,0.0,C1665460302,0.0,204342.98,0,0,4,C,C
2855648,227,PAYMENT,11510.14,C1715938317,13331.51,1821.37,M801058438,0.0,0.0,0,0,3,C,M
3921766,284,CASH_OUT,5604.15,C625299728,136966.0,131361.85,C1619976001,145947.74,151551.9,0,0,1,C,C
147290,12,CASH_OUT,512934.51,C1742718782,85590.0,0.0,C1891117386,431856.56,1181050.98,0,0,1,C,C
2856607,227,PAYMENT,13023.23,C1361903140,59859.0,46835.77,M2063729822,0.0,0.0,0,0,3,C,M
2908011,228,CASH_OUT,138554.24,C896847797,0.0,0.0,C1415287713,583249.39,721803.64,0,0,1,C,C
947722,44,PAYMENT,2784.35,C1868036386,0.0,0.0,M1249777707,0.0,0.0,0,0,3,C,M
1452633,140,TRANSFER,36122.9,C1367667414,590680.94,554558.04,C2138747773,163435.07,199557.97,0,0,4,C,C
4702698,331,CASH_OUT,31968.66,C497470407,0.0,0.0,C1081251925,10252355.28,10284323.94,0,0,1,C,C
4000536,298,CASH_IN,250400.83,C566330967,7121.0,257521.83,C1786678824,2118847.17,1868446.35,0,0,0,C,C
1411679,139,CASH_IN,131080.86,C1260789988,99070.0,230150.86,C1063212886,2221857.79,2090776.93,0,0,0,C,C
1132656,131,CASH_IN,213895.97,C62876552,1426365.41,1640261.39,C535222720,5101462.41,4887566.44,0,0,0,C,C
963435,44,CASH_IN,39397.25,C28228951,483468.2,522865.45,C10058268,2872722.31,2833325.05,0,0,0,C,C
1872623,164,PAYMENT,6564.18,C1859206278,0.0,0.0,M292273397,0.0,0.0,0,0,3,C,M
867871,42,PAYMENT,4714.87,C2138996134,3161.0,0.0,M1581947875,0.0,0.0,0,0,3,C,M
908652,43,CASH_IN,113897.41,C2122170428,20634768.51,20748665.92,C2075948895,315119.49,201222.08,0,0,0,C,C
2986261,231,PAYMENT,3321.53,C1140496344,2240.0,0.0,M1890685718,0.0,0.0,0,0,3,C,M
3193094,242,CASH_OUT,7511.43,C167421678,0.0,0.0,C1601109864,283225.65,290737.08,0,0,1,C,C
5597190,394,PAYMENT,23085.62,C1706647044,24866.0,1780.38,M275956908,0.0,0.0,0,0,3,C,M
2244631,186,CASH_IN,179496.02,C967619530,53533.0,233029.02,C1786607599,867951.59,688455.56,0,0,0,C,C
8972,7,TRANSFER,875756.9,C971578330,2558.0,0.0,C265845794,0.0,645068.66,0,0,4,C,C
2201824,185,PAYMENT,983.38,C922063239,0.0,0.0,M691290547,0.0,0.0,0,0,3,C,M
3473765,258,CASH_OUT,63635.41,C698494382,245857.0,182221.59,C1179132580,0.0,63635.41,0,0,1,C,C
5107369,355,CASH_IN,195091.28,C1033984622,168521.34,363612.62,C1287749232,1196460.87,1001369.6,0,0,0,C,C
2160855,184,CASH_OUT,265315.8,C1070392564,0.0,0.0,C431621649,953938.15,1219253.95,0,0,1,C,C
2676095,210,PAYMENT,1080.77,C259491661,30378.0,29297.23,M945657608,0.0,0.0,0,0,3,C,M
4329990,308,CASH_OUT,144311.32,C1854870943,25168.0,0.0,C1378848919,0.0,144311.32,0,0,1,C,C
2149299,184,CASH_OUT,9027.68,C94411004,3611.0,0.0,C1493076294,213527.04,222554.72,0,0,1,C,C
3198433,249,CASH_OUT,431964.17,C999864731,4266.0,0.0,C1922003159,1172273.04,1604237.2,0,0,1,C,C
2622815,208,PAYMENT,5412.91,C1314603086,0.0,0.0,M572126929,0.0,0.0,0,0,3,C,M
1465913,140,PAYMENT,7138.88,C1345615304,0.0,0.0,M1413128819,0.0,0.0,0,0,3,C,M
1450718,140,CASH_OUT,92204.06,C1935066978,0.0,0.0,C1652765949,285298.93,377502.98,0,0,1,C,C
4265812,307,CASH_OUT,250223.67,C698236952,16422.0,0.0,C1898560670,217024.29,467247.96,0,0,1,C,C
175072,12,CASH_OUT,119863.03,C938552370,0.0,0.0,C1981368658,525740.46,713476.16,0,0,1,C,C
2435734,203,TRANSFER,111867.11,C798105992,20992.42,0.0,C256842917,4985443.62,5097310.74,0,0,4,C,C
1309216,136,PAYMENT,681.71,C55083468,39852.0,39170.29,M1766817168,0.0,0.0,0,0,3,C,M
1329572,137,CASH_OUT,281987.48,C179432835,0.0,0.0,C1139783172,723354.22,1005341.7,0,0,1,C,C
5333227,374,CASH_OUT,65989.18,C662305558,0.0,0.0,C1219241264,3918103.53,3984092.71,0,0,1,C,C
250353,14,CASH_OUT,483146.85,C1605108202,0.0,0.0,C111747605,1344517.23,1777572.89,0,0,1,C,C
5716215,398,PAYMENT,15994.65,C225088954,0.0,0.0,M1455099196,0.0,0.0,0,0,3,C,M
5827114,402,PAYMENT,3163.04,C407700079,435.0,0.0,M1559416856,0.0,0.0,0,0,3,C,M
2323575,188,CASH_OUT,10323.5,C744943691,0.0,0.0,C520699936,5832253.64,5705658.35,0,0,1,C,C
150668,12,PAYMENT,41687.64,C286664902,316033.39,274345.75,M653505811,0.0,0.0,0,0,3,C,M
1629306,157,CASH_OUT,181649.25,C650263844,18898.0,0.0,C119040626,0.0,181649.25,0,0,1,C,C
2075261,182,CASH_IN,162725.18,C411019857,4521612.16,4684337.35,C456683047,1541692.45,1378967.27,0,0,0,C,C
210152,13,PAYMENT,40360.97,C315119232,10932.0,0.0,M167285354,0.0,0.0,0,0,3,C,M
905171,43,TRANSFER,338651.64,C168805491,68249.0,0.0,C271397841,1013454.15,775836.56,0,0,4,C,C
999713,45,PAYMENT,3026.43,C827175438,0.0,0.0,M650745170,0.0,0.0,0,0,3,C,M
898438,42,CASH_IN,117137.54,C601174085,4455522.24,4572659.78,C1498111038,1427447.12,1310309.58,0,0,0,C,C
1759293,161,CASH_OUT,389894.23,C1169987789,162403.9,0.0,C86630257,701610.72,1091504.94,0,0,1,C,C
2030776,180,CASH_IN,182575.57,C835751346,10530.0,193105.57,C1930702158,9598.62,0.0,0,0,0,C,C
5237089,371,CASH_IN,56034.18,C610589811,99054.0,155088.18,C508705538,852745.26,796711.08,0,0,0,C,C
6045039,492,CASH_OUT,207306.37,C663335743,0.0,0.0,C862292771,3461883.0,3669189.37,0,0,1,C,C
603879,34,CASH_OUT,172944.69,C661930012,0.0,0.0,C1789260561,385591.97,558536.66,0,0,1,C,C
2705646,211,CASH_OUT,233566.6,C614867705,161797.67,0.0,C307650446,8475275.58,8708842.17,0,0,1,C,C
2834438,226,PAYMENT,35830.21,C60411040,105856.0,70025.79,M82836980,0.0,0.0,0,0,3,C,M
3164664,237,CASH_OUT,5740.98,C9349026,0.0,0.0,C1407360744,444164.92,449905.9,0,0,1,C,C
1029844,49,PAYMENT,5934.97,C1227845803,2043.0,0.0,M2133865447,0.0,0.0,0,0,3,C,M
3843730,282,PAYMENT,25923.32,C1864177081,114797.68,88874.36,M1965799039,0.0,0.0,0,0,3,C,M
4788989,345,PAYMENT,27179.77,C1930432339,0.0,0.0,M654613877,0.0,0.0,0,0,3,C,M
4312999,308,PAYMENT,15745.7,C1356283273,5102.0,0.0,M431779313,0.0,0.0,0,0,3,C,M
46460,9,PAYMENT,10203.12,C1212341604,206.0,0.0,M609471470,0.0,0.0,0,0,3,C,M
1288711,135,CASH_IN,280875.61,C43919864,100653.0,381528.61,C2118003332,0.0,0.0,0,0,0,C,C
520884,20,CASH_OUT,343044.35,C523889047,0.0,0.0,C1439445938,1604286.41,1947330.76,0,0,1,C,C
686208,36,PAYMENT,27037.01,C1136372304,102.0,0.0,M1014984670,0.0,0.0,0,0,3,C,M
3236427,250,CASH_OUT,513802.64,C1384686733,302663.0,0.0,C35609472,0.0,513802.64,0,0,1,C,C
3889592,284,CASH_OUT,55844.79,C143742138,0.0,0.0,C11189136,236649.39,62955.75,0,0,1,C,C
4921907,350,CASH_OUT,315517.47,C1481392804,0.0,0.0,C145271770,355612.63,671130.1,0,0,1,C,C
1561234,155,TRANSFER,16449.81,C278022618,0.0,0.0,C1529048479,70662.0,87111.81,0,0,4,C,C
4763772,334,DEBIT,5772.58,C1780900504,7044.87,1272.3,C1638223305,535609.98,541382.56,0,0,2,C,C
4961843,351,CASH_IN,134277.04,C1877942099,3525390.82,3659667.86,C471710849,405305.5,271028.46,0,0,0,C,C
4984069,352,CASH_OUT,136675.46,C1949861449,27388.0,0.0,C1016545263,40568.84,177244.3,0,0,1,C,C
3072907,235,CASH_OUT,186358.23,C1788461594,405083.0,218724.77,C1355195508,11101.31,197459.53,0,0,1,C,C
420646,18,PAYMENT,654.57,C1143427185,0.0,0.0,M1553061331,0.0,0.0,0,0,3,C,M
113118,11,PAYMENT,33332.2,C791854627,47686.37,14354.17,M284344698,0.0,0.0,0,0,3,C,M
6300116,681,CASH_IN,222574.7,C488729392,341.0,222915.7,C1017981616,3017248.87,2794674.17,0,0,0,C,C
3809101,281,TRANSFER,395083.3,C46528594,42519.0,0.0,C487651162,0.0,395083.3,0,0,4,C,C
4116279,302,CASH_OUT,145652.69,C529743165,41171.0,0.0,C1892850827,758270.18,903922.87,0,0,1,C,C
1624210,157,CASH_OUT,87340.03,C1835164790,0.0,0.0,C610235287,1197046.33,1284386.36,0,0,1,C,C
5081433,355,CASH_OUT,407920.88,C95927058,102918.0,0.0,C737061215,0.0,407920.88,0,0,1,C,C
2702844,211,CASH_OUT,51976.59,C1283583719,43121.71,0.0,C971564044,61143.93,113120.52,0,0,1,C,C
4317170,308,CASH_OUT,29380.66,C1593642728,0.0,0.0,C516257950,1415810.81,1445191.48,0,0,1,C,C
2660572,210,CASH_OUT,197168.77,C627468972,155481.0,0.0,C232685347,4601.14,201769.91,0,0,1,C,C
1345881,137,CASH_OUT,82364.02,C316314033,0.0,0.0,C298492445,6680206.99,6588719.19,0,0,1,C,C
3727114,278,TRANSFER,323889.44,C952392780,0.0,0.0,C1702778188,3643271.83,3967161.27,0,0,4,C,C
1042226,94,TRANSFER,276017.74,C1709207933,30363.0,0.0,C2060211210,491418.61,767436.35,0,0,4,C,C
1574282,155,PAYMENT,31556.13,C940225333,1044.0,0.0,M1344150839,0.0,0.0,0,0,3,C,M
1712169,160,PAYMENT,13192.36,C774794519,53408.06,40215.7,M1069522055,0.0,0.0,0,0,3,C,M
2991424,232,PAYMENT,271.77,C718413310,39933.0,39661.23,M512372458,0.0,0.0,0,0,3,C,M
5957719,405,PAYMENT,312.79,C590243071,185.0,0.0,M1849738855,0.0,0.0,0,0,3,C,M
4000289,298,CASH_OUT,44943.9,C217434605,0.0,0.0,C1342940038,71938.8,116882.7,0,0,1,C,C
5328457,374,CASH_OUT,54647.02,C947361110,155859.0,101211.98,C96801456,108046.42,162693.44,0,0,1,C,C
3866438,283,PAYMENT,3587.35,C843337694,0.0,0.0,M713812939,0.0,0.0,0,0,3,C,M
2678777,210,CASH_OUT,182964.92,C1998934611,0.0,0.0,C213620391,421277.82,604242.74,0,0,1,C,C
5160612,357,CASH_OUT,334292.68,C1422842695,0.0,0.0,C1416679086,445634.36,779927.04,0,0,1,C,C
1205242,133,PAYMENT,3657.69,C50385966,0.0,0.0,M1433818026,0.0,0.0,0,0,3,C,M
434903,18,PAYMENT,7261.95,C1221073335,263301.84,256039.89,M140108796,0.0,0.0,0,0,3,C,M
53335,9,CASH_OUT,155448.25,C505226240,0.0,0.0,C15597197,300364.36,604734.32,0,0,1,C,C
4458354,323,PAYMENT,59776.87,C1104564276,0.0,0.0,M833287227,0.0,0.0,0,0,3,C,M
2343149,189,CASH_OUT,188743.26,C665875619,11260.0,0.0,C1581613896,2453062.64,2641805.89,0,0,1,C,C
6359373,715,CASH_OUT,115777.51,C1435029268,10071.0,0.0,C509737750,0.0,115777.51,0,0,1,C,C
5771464,400,CASH_IN,184375.78,C168089680,1694544.28,1878920.06,C1454802153,283666.29,99290.51,0,0,0,C,C
716012,37,CASH_OUT,106275.73,C524181930,29865.0,0.0,C868055265,908956.58,1015232.31,0,0,1,C,C
3716380,278,CASH_OUT,50384.17,C448382420,1400.0,0.0,C654707255,22667.47,73051.63,0,0,1,C,C
4003170,298,PAYMENT,67817.84,C1918652668,75140.2,7322.36,M1299777166,0.0,0.0,0,0,3,C,M
5055983,354,CASH_IN,127050.91,C1205645193,27180.0,154230.91,C2002266526,0.0,0.0,0,0,0,C,C
6241883,595,CASH_OUT,163380.24,C534824232,20248.0,0.0,C1080876322,290200.54,453580.78,0,0,1,C,C
6344791,692,PAYMENT,25749.02,C444431180,50862.0,25112.98,M916913363,0.0,0.0,0,0,3,C,M
1932673,177,PAYMENT,20572.33,C737017494,34273.44,13701.11,M313379,0.0,0.0,0,0,3,C,M
1406293,139,PAYMENT,2883.4,C789587736,34434.0,31550.6,M1414530582,0.0,0.0,0,0,3,C,M
763219,38,PAYMENT,1313.51,C1087072586,206776.0,205462.49,M1555766336,0.0,0.0,0,0,3,C,M
4474284,324,PAYMENT,1405.49,C952078525,32564.28,31158.79,M1086152439,0.0,0.0,0,0,3,C,M
2942687,230,TRANSFER,146610.92,C1889158149,22275.0,0.0,C1094484197,0.0,146610.92,0,0,4,C,C
4388479,314,PAYMENT,601.93,C1239907945,21073.0,20471.07,M245226389,0.0,0.0,0,0,3,C,M
6076410,518,CASH_OUT,68594.01,C1961479112,107870.0,39275.99,C1355205094,1024573.61,1093167.62,0,0,1,C,C
1213439,133,CASH_OUT,631933.25,C266259749,0.0,0.0,C974265045,3072024.64,3703957.89,0,0,1,C,C
218189,13,CASH_OUT,282328.97,C965665275,71004.0,0.0,C187064096,4119633.1,4401962.07,0,0,1,C,C
518548,20,TRANSFER,123712.31,C761589703,0.0,0.0,C1227734949,5071083.02,5194795.34,0,0,4,C,C
4691374,331,CASH_OUT,320489.82,C1299961284,0.0,0.0,C1491978837,430719.58,751209.4,0,0,1,C,C
4944195,351,CASH_IN,188292.94,C438381465,7151144.72,7339437.66,C709055877,4226644.82,4038351.88,0,0,0,C,C
3356166,254,PAYMENT,23886.54,C772805575,4256.0,0.0,M479586463,0.0,0.0,0,0,3,C,M
230849,14,CASH_OUT,54895.19,C1836217002,0.0,0.0,C741698250,116824.0,4866981.12,0,0,1,C,C
2658180,210,PAYMENT,3206.68,C358483038,115844.73,112638.06,M2082904811,0.0,0.0,0,0,3,C,M
6196602,573,PAYMENT,11249.48,C535246726,77133.0,65883.52,M1033350263,0.0,0.0,0,0,3,C,M
1089338,129,CASH_OUT,213453.64,C912720506,0.0,0.0,C545291036,222992.51,436446.15,0,0,1,C,C
1310870,136,CASH_OUT,293062.55,C699299075,5159.0,0.0,C1132244387,0.0,57702.07,0,0,1,C,C
2614245,208,CASH_OUT,348277.65,C1036041728,0.0,0.0,C1657033193,1681462.27,2029739.92,0,0,1,C,C
4227152,306,CASH_OUT,169836.92,C992558339,0.0,0.0,C151246183,5484326.56,5654163.48,0,0,1,C,C
5183322,360,PAYMENT,5532.64,C871823854,11166.03,5633.39,M1348825870,0.0,0.0,0,0,3,C,M
6025668,469,CASH_OUT,45422.39,C1928347320,8542.0,0.0,C215224870,932212.02,977634.41,0,0,1,C,C
4333677,308,PAYMENT,2614.56,C765782096,0.0,0.0,M757637306,0.0,0.0,0,0,3,C,M
84336,10,CASH_IN,68102.11,C2012486925,128175.0,196277.11,C180183079,30184.75,0.0,0,0,0,C,C
2681543,210,PAYMENT,1037.49,C1023748829,30641.0,29603.51,M1746120627,0.0,0.0,0,0,3,C,M
4737518,332,PAYMENT,8616.42,C463579453,13075.24,4458.82,M1343085139,0.0,0.0,0,0,3,C,M
3609614,265,CASH_IN,112239.94,C327909942,1847971.47,1960211.41,C250362759,780793.18,668553.24,0,0,0,C,C
2849954,227,CASH_OUT,241551.76,C2138720984,0.0,0.0,C204055966,309408.87,550960.63,0,0,1,C,C
4673220,331,CASH_OUT,46376.91,C1577171401,194561.34,148184.44,C1673861500,7363373.5,7409750.41,0,0,1,C,C
306404,16,CASH_OUT,31669.25,C1946553531,11652.0,0.0,C275240684,2070759.64,2102428.88,0,0,1,C,C
4599903,329,PAYMENT,18141.87,C852222241,0.0,0.0,M651853522,0.0,0.0,0,0,3,C,M
1064832,119,PAYMENT,18393.14,C613350675,96895.44,78502.29,M1600683834,0.0,0.0,0,0,3,C,M
2985718,231,CASH_OUT,389358.64,C1450381225,15817.0,0.0,C1624408345,0.0,389358.64,0,0,1,C,C
4392301,321,CASH_IN,50126.93,C1682104100,13490.0,63616.93,C46187767,1147661.6,1097534.67,0,0,0,C,C
5489182,380,CASH_IN,254310.93,C760367470,5668964.44,5923275.37,C1005786589,410763.16,156452.24,0,0,0,C,C
2607182,208,CASH_IN,86957.5,C856991691,21801.0,108758.5,C1951023855,6540055.81,6453098.31,0,0,0,C,C
3259458,251,TRANSFER,309086.03,C793343793,0.0,0.0,C1741297567,2006014.11,2315100.14,0,0,4,C,C
3253495,251,CASH_OUT,488820.15,C377250829,1410.0,0.0,C1931385726,1331912.15,1820732.3,0,0,1,C,C
5340429,374,CASH_OUT,216451.79,C127979142,10883.0,0.0,C96969295,224573.52,441025.31,0,0,1,C,C
83996,10,PAYMENT,11642.88,C6113845,0.0,0.0,M446260933,0.0,0.0,0,0,3,C,M
1020747,47,PAYMENT,4961.8,C1054889081,163228.0,158266.2,M820750608,0.0,0.0,0,0,3,C,M
2249315,187,CASH_OUT,166218.69,C1293021301,0.0,0.0,C1334094406,1057782.39,1224001.09,0,0,1,C,C
376196,17,CASH_OUT,84613.62,C1927898290,0.0,0.0,C150347441,697681.11,782294.73,0,0,1,C,C
5606256,394,PAYMENT,8846.03,C268737873,0.0,0.0,M1322393220,0.0,0.0,0,0,3,C,M
3929754,285,CASH_IN,436002.09,C86033492,6623657.74,7059659.84,C1723554531,536541.83,100539.74,0,0,0,C,C
6283486,656,PAYMENT,945.28,C1626344269,33659.0,32713.72,M523534303,0.0,0.0,0,0,3,C,M
2325980,188,CASH_OUT,77753.39,C250087786,219.0,0.0,C1324646679,0.0,77753.39,0,0,1,C,C
4988361,352,PAYMENT,12916.07,C95877436,0.0,0.0,M643253915,0.0,0.0,0,0,3,C,M
1445513,140,PAYMENT,1625.44,C615706610,3477.0,1851.56,M313297724,0.0,0.0,0,0,3,C,M
5286972,373,PAYMENT,11050.63,C373370426,0.0,0.0,M301834922,0.0,0.0,0,0,3,C,M
3315844,252,CASH_OUT,258763.38,C1681141461,0.0,0.0,C1012436622,879539.49,1427344.72,0,0,1,C,C
1935988,177,PAYMENT,17643.8,C1188498759,0.0,0.0,M1123394843,0.0,0.0,0,0,3,C,M
1034956,93,PAYMENT,5064.89,C1079118750,52723.0,47658.11,M311005534,0.0,0.0,0,0,3,C,M
5131418,356,CASH_OUT,94944.55,C1019109955,21060.0,0.0,C1459757869,32344580.91,32439525.45,0,0,1,C,C
2801270,225,PAYMENT,37915.83,C1350958819,0.0,0.0,M1137730251,0.0,0.0,0,0,3,C,M
2321947,188,CASH_OUT,125316.01,C1462739117,75350.0,0.0,C304608527,0.0,125316.01,0,0,1,C,C
3683506,276,CASH_IN,32573.29,C2003419070,7407648.13,7440221.43,C604295738,103187.91,70614.62,0,0,0,C,C
1885875,164,PAYMENT,14888.39,C1587500147,0.0,0.0,M960479538,0.0,0.0,0,0,3,C,M
5337542,374,PAYMENT,1703.72,C1146202705,0.0,0.0,M840871365,0.0,0.0,0,0,3,C,M
1354344,137,CASH_IN,126580.12,C1936902033,1876656.77,2003236.89,C1122033581,236104.41,109524.29,0,0,0,C,C
541302,21,CASH_IN,191078.87,C333832993,4557016.5,4748095.36,C1793745572,2032578.91,1841500.04,0,0,0,C,C
6301407,681,CASH_OUT,55631.72,C1404964600,0.0,0.0,C1174928779,20304141.94,20359773.65,0,0,1,C,C
299875,15,PAYMENT,22657.37,C719848633,156824.25,134166.88,M1403853604,0.0,0.0,0,0,3,C,M
2456865,203,CASH_IN,116624.03,C2120812098,10039.0,126663.03,C32887068,284493.91,167869.88,0,0,0,C,C
865678,42,CASH_OUT,46719.42,C920729095,45274.0,0.0,C1661425323,2533761.84,2580481.26,0,0,1,C,C
4962361,351,CASH_OUT,58251.34,C824772693,0.0,0.0,C939980904,73402.14,131653.48,0,0,1,C,C
91225,10,PAYMENT,12661.23,C1129552311,0.0,0.0,M1705165955,0.0,0.0,0,0,3,C,M
4699362,331,CASH_IN,273523.83,C1174451371,1586346.76,1859870.59,C1196199414,365207.92,91684.1,0,0,0,C,C
1364410,138,CASH_OUT,465095.09,C1436962602,0.0,0.0,C23426726,4356887.68,4821982.77,0,0,1,C,C
4364910,310,CASH_IN,280997.11,C1639137551,4394065.22,4675062.33,C477039753,1626911.0,1345913.89,0,0,0,C,C
4110737,302,CASH_OUT,242130.01,C1530155557,557.0,0.0,C1863385340,0.0,242130.01,0,0,1,C,C
4948758,351,CASH_OUT,41446.91,C1977566310,0.0,0.0,C836054753,922078.36,963525.27,0,0,1,C,C
4344306,308,PAYMENT,12331.62,C729981404,40023.2,27691.58,M2062043764,0.0,0.0,0,0,3,C,M
4209807,305,CASH_IN,53292.67,C644604099,890583.18,943875.86,C286975053,1144736.83,1091444.16,0,0,0,C,C
730878,37,PAYMENT,2278.25,C217766987,0.0,0.0,M1643990512,0.0,0.0,0,0,3,C,M
816286,40,CASH_OUT,36857.41,C298223184,36513.0,0.0,C240837229,37449.62,74307.03,0,0,1,C,C
761666,38,CASH_OUT,25097.33,C66358022,0.0,0.0,C602617045,648035.7,673133.03,0,0,1,C,C
5639880,396,PAYMENT,4920.27,C60445593,0.0,0.0,M665647544,0.0,0.0,0,0,3,C,M
5655771,396,CASH_OUT,297900.99,C757236192,0.0,0.0,C587699016,1648635.91,1946536.89,0,0,1,C,C
960623,44,TRANSFER,284579.2,C1813205124,114769.0,0.0,C477126002,0.0,109993.41,0,0,4,C,C
939442,43,CASH_OUT,150685.75,C342595397,239.0,0.0,C1044280129,4916702.04,5114964.61,0,0,1,C,C
552344,22,PAYMENT,12363.72,C1601201600,165408.52,153044.81,M1197466135,0.0,0.0,0,0,3,C,M
302207,15,PAYMENT,87.24,C1465933959,16208.0,16120.76,M9513968,0.0,0.0,0,0,3,C,M
4341738,308,PAYMENT,9295.38,C1427576613,0.0,0.0,M2067508853,0.0,0.0,0,0,3,C,M
76285,10,CASH_OUT,37116.86,C1521663297,0.0,0.0,C946263262,808064.59,1004423.4,0,0,1,C,C
3109234,235,CASH_IN,668275.95,C1485242768,9428048.52,10096324.47,C1144998729,683295.81,15019.86,0,0,0,C,C
2164214,184,PAYMENT,13357.87,C340474320,18065.0,4707.13,M1149634078,0.0,0.0,0,0,3,C,M
2084687,182,CASH_OUT,56106.23,C1776797476,0.0,0.0,C849343444,264192.53,320298.76,0,0,1,C,C
1225161,133,TRANSFER,496118.95,C493977463,0.0,0.0,C1158961653,603387.43,1099506.38,0,0,4,C,C
2074790,182,CASH_OUT,295660.75,C1892324779,118379.0,0.0,C1782563172,0.0,295660.75,0,0,1,C,C
2552771,206,CASH_IN,118044.17,C1803782324,149045.0,267089.17,C1907159141,9181453.77,9063409.6,0,0,0,C,C
5515587,380,PAYMENT,23562.95,C1717066330,0.0,0.0,M516472686,0.0,0.0,0,0,3,C,M
4061105,300,PAYMENT,12282.65,C197109079,0.0,0.0,M1450705568,0.0,0.0,0,0,3,C,M
5242202,371,PAYMENT,30209.92,C110684574,42799.0,12589.08,M823167682,0.0,0.0,0,0,3,C,M
5587710,394,CASH_OUT,115688.17,C1235971227,0.0,0.0,C176335236,201029.76,316717.94,0,0,1,C,C
3864574,283,PAYMENT,4732.44,C1852682241,0.0,0.0,M2028539611,0.0,0.0,0,0,3,C,M
1227167,133,CASH_OUT,10472.24,C852651070,51627.0,41154.76,C1531623971,3052058.62,3062530.86,0,0,1,C,C
4597684,328,PAYMENT,10255.06,C167182146,0.0,0.0,M1419406433,0.0,0.0,0,0,3,C,M
3701430,277,CASH_IN,189874.57,C575056862,1122854.71,1312729.28,C1002956059,3974268.48,3784393.91,0,0,0,C,C
4595194,328,PAYMENT,63112.51,C296420730,0.0,0.0,M1183076511,0.0,0.0,0,0,3,C,M
5061349,354,CASH_OUT,111301.82,C388318143,0.0,0.0,C929519645,224377.63,335679.45,0,0,1,C,C
813665,40,TRANSFER,480906.35,C1350588156,0.0,0.0,C757212877,801489.86,1282396.21,0,0,4,C,C
3121684,236,TRANSFER,1659803.31,C514471975,0.0,0.0,C1783399650,3965335.92,5625139.22,0,0,4,C,C
4970003,351,PAYMENT,16257.98,C268394349,0.0,0.0,M2029162381,0.0,0.0,0,0,3,C,M
1107148,130,PAYMENT,7316.09,C889990323,0.0,0.0,M1711074384,0.0,0.0,0,0,3,C,M
5566777,393,CASH_OUT,433566.13,C726714361,0.0,0.0,C605992433,726315.39,1159881.52,0,0,1,C,C
641335,35,PAYMENT,15190.05,C881328178,0.0,0.0,M1363567075,0.0,0.0,0,0,3,C,M
1298093,136,CASH_OUT,133688.91,C1707627095,11546.0,0.0,C478289811,0.0,35884.58,0,0,1,C,C
4745477,333,CASH_IN,296230.81,C2098357952,6876818.08,7173048.89,C782792546,871508.79,575277.98,0,0,0,C,C
3875781,283,CASH_IN,339796.13,C1879846077,17720315.02,18060111.15,C88388494,382820.59,43024.46,0,0,0,C,C
2341629,189,CASH_OUT,142094.83,C2037392117,16527.78,0.0,C868199167,241357.79,383452.62,0,0,1,C,C
2995398,232,CASH_OUT,130086.12,C916918441,0.0,0.0,C1631764432,3829055.5,3959141.62,0,0,1,C,C
2708707,211,CASH_OUT,40730.95,C1032383679,143599.0,102868.05,C1945434787,694523.82,735254.78,0,0,1,C,C
5753152,399,CASH_IN,353695.88,C1842063539,244142.0,597837.88,C1569840940,33719.7,0.0,0,0,0,C,C
